,Close,High,Low,Open,Volume,SMA_30,Price_SMA_Ratio,RSI_14,MACD,MACD_Signal,MACD_Hist,Returns,Volatility_30d,Forward_Return_30d,CapMrktCurUSD,CapMVRVCur,AdrActCnt,HashRate,IssTotUSD,TxCnt,TxTfrCnt,FeeTotNtv,FlowInExUSD,FlowOutExUSD,SplyCur,SplyExNtv,BlkCnt,AdrBalCnt,CapMrktEstUSD,PriceUSD,Puell_Multiple,NVT_proxy,NetFlowExUSD,ExchangeSupplyRatio,MVRV_Z,AdrActCnt_log,HashRate_log,CapMrktCurUSD_log,TxCnt_log,TxTfrCnt_log,IssTotUSD_log,CapMVRVCur_roc_7d,CapMVRVCur_roc_30d,AdrActCnt_roc_7d,AdrActCnt_roc_30d,HashRate_roc_7d,HashRate_roc_30d,TxCnt_roc_7d,TxCnt_roc_30d,NetFlowExUSD_7d,regime_base,regime_conservative,regime_aggressive,cycle,regime_price
2015-01-31,217.46400451660156,233.5039978027344,216.3090057373047,226.4409942626953,23348200,246.60033264160157,0.881847977199019,56.578115068188616,-3.46269696449923,-3.616299054101556,0.1536020896023258,-0.0395760115463391,1.432068947365431,0.267658130551391,2995872651.2747865,0.71163625,276120,340579.824489386,901928.44760374,86631,310378,12.57748445,1743170.177016795,1675312.7808011924,13784764.78463701,856684.2433198,166,4155769,,217.332156049094,,44.4128281793072,67857.39621560252,0.0621471789112112,,12.528594454424644,12.73840774641678,21.82050139578169,11.369424541308216,12.645549410363348,13.71229157825138,-0.1194221619856489,-0.2758702304667778,0.3701253913828779,0.8942818920865776,0.2366003694480993,0.0217036609357683,0.0743864174717547,0.4396031706465926,219739.29273204895,0,0,0,1,1
2015-02-01,226.9720001220703,231.57400512695312,212.01499938964844,216.86700439453125,29128500,243.66499888102217,0.9314920122479192,56.07944606690413,-3.808759346979969,-3.654821633408977,-0.153937713570992,0.0437221581870708,1.4435426419370856,0.2411310456712903,3131555924.450037,0.74387279,250290,318011.28190274,880056.2924824673,78157,252524,11.12675333,1892709.0944320625,2331277.5821159515,13788639.78463701,854753.17038243,155,4164197,,227.111301285798,,54.603284379453086,-438568.487683889,0.0619896656764343,,12.430379519921624,12.669845283352153,21.86479581876757,11.266487697852936,12.439265532697386,13.687742289428858,-0.0992415745915561,-0.2460906103115185,-0.21333764972483,0.1754456821896193,0.1638942272444035,-0.0459995937045534,-0.089387037015461,-0.0589163154726068,272070.5758071322,0,0,0,1,1
2015-02-02,238.22900390625,242.1750030517578,222.65899658203125,226.49099731445312,30612100,242.23656565348307,0.9834559999791036,58.140350004337414,-3.2016522015500755,-3.5641302645531137,0.3624780630030382,0.0495964426366486,1.4106335145778726,0.1463424101186121,3311502260.803947,0.78676033,228409,326218.024661521,954367.3692212172,87190,224244,12.66267626,2319724.2656352846,2320684.820935256,13792614.78463701,854749.16960931,159,4160357,,240.092419929866,,61.507174259454025,-960.5552999712528,0.0619715103303963,,12.33889753864268,12.695324289545397,21.920667778904008,11.375856393561271,12.320494483128437,13.768805007160072,-0.1174595791418261,-0.1203836273315327,-0.1326558898470815,-0.0552046493350706,0.1751281567936291,-0.0032576400174795,-0.1918995319523611,0.0710775883248979,-34590.98832739564,0,0,0,1,1
2015-02-03,227.26800537109375,245.95700073242188,224.4830017089844,237.45399475097656,40783700,241.00566558837892,0.9429986005360216,55.284306373883474,-3.506224057291064,-3.552543147734468,0.0463190904434038,-0.0460103444812695,1.4042767755797168,0.2152084873638367,3142345617.194964,0.74694335,241904,260564.082591277,723187.8341393936,91378,237710,13.03209706,2140936.7395873144,2277673.5081681786,13795789.78463701,854148.85635769,127,4167599,,227.775695791935,,58.036219698948344,-136736.76858086418,0.0619137338051403,,12.396300366082723,12.470607946174042,21.868235370155865,11.422770971743748,12.378810929097067,13.49142564842127,-0.133499441830393,-0.096041827271594,-0.0295853240746312,0.029330541974631,-0.179343886175019,-0.2501470925010863,-0.079453986803002,0.1040123717817056,-86055.63133813089,0,0,0,1,1
2015-02-04,226.85299682617188,230.05799865722656,221.11300659179688,227.5110015869141,26594300,239.41829884847004,0.947517369880525,49.98379498156876,-3.735064400018103,-3.589062212083624,-0.1460021879344792,-0.001826075536872,1.3964052179291364,0.2022014068975945,3129526308.6160164,0.7443882,228028,326218.024661521,901455.0081750456,88890,229445,12.32242544,2242895.1993199443,1804653.4681697988,13799764.78463701,856081.29986904,159,4174534,,226.781134132087,,60.14410767128074,438241.7311501454,0.062035934179262,,12.337228092830692,12.695324289545397,21.864147491264777,11.395166179031818,12.343422986679084,13.711766521960111,-0.0313345721013348,-0.1391464596675049,0.1467856226834505,-0.0597365111436406,-0.0304878048780472,0.0350786045972295,0.0446954293840422,-0.071363650609584,-111866.60652365092,0,0,0,1,1
2015-02-05,217.11099243164065,239.40499877929688,214.7250061035156,227.6649932861328,22516400,237.1156987508138,0.9156331427039076,44.13903254713647,-4.603664084866239,-3.792048459443553,-0.8116156254226858,-0.0429441291533658,1.3925912298609058,0.2724412671786218,2995565459.8899717,0.71333929,217016,326218.024661521,862619.325547925,87548,210092,12.24651138,2256994.1423506946,1738354.3453703085,13803739.78463701,858471.22220435,159,4171786,,217.011151081239,,65.70330990536056,518639.79698038613,0.0621912058324797,,12.287730970467925,12.695324289545397,21.82039885232575,11.37995391560422,12.25530556881018,13.667729926038984,-0.0657850676201168,-0.2111123387919222,-0.0017341864733455,0.0067825231728475,-0.0304878048780472,0.0219763437795441,-0.0513198387586146,-0.0146317305960741,-190918.94370649572,0,0,0,1,1
2015-02-06,222.26600646972656,230.5099945068359,216.23199462890625,216.92300415039065,24435300,234.7133321126302,0.946967965002812,46.30572369484037,-4.840905724693414,-4.001874386418599,-0.8390313382748147,0.0237436805034596,1.3911943651997836,0.2343498147280476,3075423077.971155,0.73237364,231139,363148.367076033,985557.9892241365,84709,244062,11.59509943,2225713.7971593263,2084869.8478876424,13808164.78463699,859103.58933276,177,4184775,,222.724969316189,,56.57646329472425,140843.9492716838,0.0622170724880544,,12.350778866529431,12.802569508160795,21.846708315398004,11.346988937425596,12.405181667669613,13.800964260936396,-0.0209503839258543,-0.2173642643162868,0.1968858256911614,0.1291762947185353,0.2826086956521743,0.2839438647861074,0.0623683154409551,-0.0849096349749916,84188.15172187053,0,0,0,1,1
2015-02-07,227.7539978027344,230.2989959716797,222.60699462890625,222.63299560546875,21604200,232.86016540527345,0.978071957504401,42.51160806949205,-4.554698453107136,-4.11246216793993,-0.4422362851672057,0.024691096133746,1.390799948103817,0.2715780948870319,3158106085.154654,0.75214553,195430,326218.024661521,908872.331458212,85768,205968,11.80071189,1916990.1208132112,1440569.152146343,13812139.78463699,861187.24100187,159,4183859,,228.647127410871,,67.0596392868649,476420.9686668683,0.0623500235611396,,12.182962654932693,12.695324289545397,21.873238345044847,11.35941291482824,12.235480951010755,13.719961014118695,0.0569241378583511,-0.1610365992889667,-0.292228016804288,-0.1519782689820962,-0.0421686746987931,0.0984507640623661,-0.0099617919682331,-0.1878876253420571,142554.37635776564,0,0,0,1,1
2015-02-08,223.41200256347656,229.43800354003903,221.07699584960935,227.6929931640625,17145200,230.62696584065756,0.968715873051177,38.57515442058774,-4.608927313701571,-4.211771697718162,-0.3971556159834088,-0.0190644084457239,1.3875164610537931,0.3059280898873335,3095155714.175765,0.73731062,293810,270822.511039753,739318.7633547639,83307,366739,11.85052659,1535245.7555603243,1639468.535373132,13815439.78463699,860722.03547696,132,4205302,,224.035988895383,,37.67104067098669,-104222.77981280768,0.0623014575644633,,12.59069198245671,12.509222636930115,21.853104053667376,11.330299861958906,12.812408429103156,13.513485803711571,-0.0088216293003537,-0.202133291490933,0.1738783011706419,0.2369697377949176,-0.1483870967741929,-0.0424825415154468,0.0658930102230126,-0.1702242098867495,190318.0489107773,0,0,0,1,0
2015-02-09,220.11000061035156,223.9770050048828,217.0189971923828,223.38900756835935,27791300,228.8040995279948,0.962001996749278,27.034149484620713,-4.850710244749621,-4.339576395282653,-0.5111338494669679,-0.0147798771562723,1.3772709754744703,0.3465040070005614,3050902424.29268,0.72729218,232450,340604.722619783,888593.187799533,104895,262050,14.96304105,1817944.7161088388,1737440.080762688,13819464.77463699,861086.69183683,161,4206532,,220.768493863238,,52.73598463895054,80504.63534615072,0.062309699100445,,12.356434729109909,12.73848084865438,21.838703260947863,11.5607246621035,12.476294420288667,13.697395928611252,-0.0755861063813424,-0.1676233188239427,0.0176919473400785,-0.153011736499018,0.0441014808215745,0.1468940693671063,0.2030622777841495,-0.0136070414323596,201955.93328879468,0,0,0,1,0
2015-02-10,219.83900451660156,221.8070068359375,215.33200073242188,220.2819976806641,21115100,227.2767328898112,0.967274571934226,29.504378953216673,-5.005097256933425,-4.472694723181464,-0.5324025337519611,-0.0012311848303054,1.3734557733167658,0.3389525873877459,3053351264.7799406,0.72810409,227906,318224.262813905,795197.3554646424,102102,254843,14.18685974,1960622.3447372045,1557856.1264052854,13823064.77463699,862910.08621312,144,4210690,,220.888154295734,,54.241492898125465,402766.21833191905,0.0624253810773147,,12.336692929988049,12.67051478461277,21.839505600019127,11.53373738667897,12.4484068722303,13.5863468662447,-0.025221805642958,-0.1441088642269702,-0.0578659302863946,-0.0870467400535178,0.2212898249413533,0.0162289606100085,0.1173586640110311,0.1376140655814419,279027.78856204945,0,0,0,1,0
2015-02-11,219.18499755859375,223.406005859375,218.07400512695312,219.73199462890625,17201900,225.65636647542317,0.971322019325636,40.5024148695754,-5.118845315055125,-4.601935836174154,-0.5169094788809714,-0.0029749359511789,1.3728096576944586,0.301809014273235,3034972495.474273,0.72439005,236742,349162.732809701,867008.6459380464,98560,260788,14.68754513,1449255.2354190662,1090407.5195090775,13827014.77463699,864544.95858087,158,4212275,,219.495859731151,,53.02013426475524,358847.7159099886,0.0625257854042878,,12.374730443557356,12.763296239620702,21.8334681992996,11.498430924819772,12.471466930231012,13.672805381350209,-0.0268652162944013,-0.1492452348622763,0.0382146052239198,0.0625381494380812,0.0703355008417669,0.1984340543512084,0.1087861401732477,-0.0217466824150628,267685.78638488415,0,0,0,1,1
2015-02-12,221.76400756835935,222.19900512695312,217.6139984130859,219.20799255371097,15206200,225.5198003133138,0.9833460621207692,42.63136760420828,-4.950449792031634,-4.671643371394666,-0.2788064206369682,0.0117663619248218,1.2581695734481515,0.2711035161047637,3078323766.3727307,0.73482642,232114,262976.994964268,662185.1031122151,88258,289552,12.66188486,1423080.8679162576,1336808.99539911,13829989.77463699,864932.55235115,119,4234817,,222.583227936879,,47.763406139957546,86271.87251714757,0.0625403609435317,,12.354988217490083,12.479825638322044,21.847651054411756,11.388030952598465,12.576093633505115,13.403301917937616,0.0301218933279281,0.029881307363486,0.0695709072142145,-0.0717890476914094,-0.1938612367077845,-0.052683640972523,0.0081098368894778,-0.1016083061889251,205918.94003299295,0,0,0,1,1
2015-02-13,235.427001953125,240.25900268554688,221.26199340820312,221.968994140625,42744400,227.43060048421225,1.0351597430244126,55.21564629350557,-3.706054246196885,-4.4785150314481275,0.7724607852512424,0.0616105135119999,1.0129234839808248,0.2164832538117969,3272421689.8762527,0.78098836,312759,322644.044241876,863427.07795149,113789,505188,17.57319217,3493683.7886490566,3367108.652100736,13833639.77463699,865467.62851473,146,4273697,,236.555363822326,,27.383151964490423,126575.13654832076,0.0625625390435208,,12.65319140223845,12.684308063698143,21.908796126012437,11.642109923351054,13.1326878956664,13.668665881787264,0.0663796692628095,0.3857637744665476,0.3531208493590436,0.2148528235047349,-0.111536568814246,0.017973916493047,0.3432929204688995,0.0635181740861552,203880.53821536968,0,0,0,1,1
2015-02-14,257.3210144042969,259.8080139160156,235.5279998779297,235.5279998779297,49732500,229.01316782633464,1.1236079429259225,70.08293602923482,-0.9932925112107682,-3.781440165508137,2.7881476542973687,0.0929970320716699,0.8688724511080321,0.1293014203805906,3564959250.338558,0.85038033,260312,353582.514237672,1030510.78316774,100479,296419,15.32120238,4079373.0326985433,2957124.362722225,13837639.77463699,869823.71556712,160,4267283,,257.627695791935,,46.68270176553118,1122248.6699763185,0.0628592541599052,,12.469640032109762,12.77587498602774,21.99441846054778,11.517713981702023,12.599532646510903,13.845566113665267,0.1306061075706985,0.2472604150780377,0.3319961111395384,-0.0080593841334923,0.0838840514853338,0.0712598595046118,0.1715208469359201,-0.1603028555669766,296141.63840243395,0,1,0,1,1
2015-02-15,234.8249969482422,265.6109924316406,227.6840057373047,257.5069885253906,56552400,229.9041010538737,1.0214041240317648,53.498958716891195,-0.6039653344354861,-3.1459230547543,2.541957720318814,-0.0874239420675897,0.929093283001072,0.2158203283006565,3244997129.4419994,0.7743708,342433,309384.699957963,820560.310637053,82100,402460,13.35316022,4215187.801193501,4577190.33284063,13841139.77463699,868279.6378871,140,4281736,,234.445803039158,,34.391342679115915,-362002.531647129,0.0627318018620234,,12.743834217385318,12.642343997429728,21.900380302800688,11.315705475634308,12.90535347673625,13.617743910227084,0.0502639986387283,0.1600455017442161,0.1654913039038834,0.390077169452101,0.1423891565371005,0.018274884439186,-0.0144885783907714,-0.2161692539764373,259315.95956895952,0,0,0,1,1
2015-02-16,233.8430023193359,239.52099609375,229.02200317382812,234.8249969482422,28153700,231.05686798095704,1.012058219098722,47.84881915220837,-0.3685499725302747,-2.5904329535054846,2.22188298097521,-0.004181814720188,0.9138512448267532,0.0960302796680094,3254782653.53027,0.77684571,261678,346952.842095716,922713.0477936869,103452,327426,15.15115571,1902905.9121911349,1513149.9927700716,13845064.77463699,869937.56608849,157,4293449,,235.086126826417,,42.284561319617225,389755.91942106327,0.0628337664177739,,12.474873840743635,12.756947030183992,21.90339133757578,11.546872682269886,12.699020408448018,13.73507465811065,0.0681342813283103,0.2076867693588782,0.1257388685738869,-0.0393224395992496,0.018637790536508,0.1501973500577829,-0.0137566137566137,0.1700597176981542,303494.7144368041,0,0,0,1,1
2015-02-17,243.61000061035156,245.7749938964844,232.31399536132812,233.4219970703125,27363100,232.16590118408203,1.0492927659397993,58.110167649715905,0.581210902307987,-1.956090036023019,2.537300938331006,0.041767331902786,0.905726999491139,0.0710890701509061,3377800069.693703,0.80607357,272213,329273.716383832,908549.0836645224,104074,378243,16.14348698,2053692.4401412287,1912642.1567195433,13848789.77463699,870515.86429515,149,4306114,,243.905794272355,,36.613472753327855,141050.28342168545,0.0628586236386831,,12.514343800646904,12.704647685531617,21.940490467877012,11.552867072063176,12.843294769000003,13.719605293162964,0.1070856228812009,0.1853937147190978,0.1944090984879731,0.1012565538222538,0.0347222222222212,-0.0154299191587332,0.0193140193140193,0.242452098131678,266106.7237353422,0,1,0,1,1
2015-02-18,236.3260040283203,244.25100708007812,232.33999633789065,243.77999877929688,25200800,232.881401570638,1.0147912303621098,54.40117647709368,0.749752103305525,-1.414911953217685,2.1646640565232103,-0.029900236294822,0.9123777068229098,0.1075759267209333,3269233640.3151255,0.78023417,246403,369051.74923557,985280.0949371732,103957,268548,14.69517531,1407152.6011622248,1129263.214767313,13852964.77463699,871693.38548345,167,4308713,,235.995232320281,,51.58468793153176,277889.3863949117,0.0629246807210113,,12.41472774427597,12.818694864663934,21.90782143393478,11.551742250401844,12.500788671625314,13.800682255013095,0.0770912300631405,0.1162924808875831,0.0408081371281816,-0.0337516175836242,0.0569620253164555,0.1724808974447818,0.0547585227272726,0.0499858597285067,254541.2480903312,0,0,0,1,1
2015-02-19,240.2830047607422,242.6719970703125,235.5919952392578,236.41000366210935,18270500,233.8470016479492,1.0275222819511802,61.37734227677054,1.1826008407313395,-0.8954019797337702,2.0780028204651098,0.0167438227912815,0.9102093095378024,0.082161404446394,3351651583.6376176,0.80139075,213440,366841.858521585,1003769.8538720032,93715,237902,13.50763762,1518678.4329150969,714204.2684241721,13857114.77430939,875019.41462226,166,4313241,,241.872253945061,,58.247155443457345,804474.1644909248,0.0631458589232814,,12.27111572685584,12.812688856926854,21.932719071633304,11.44802421138653,12.379618306552018,13.819274319989436,0.0905851071604095,0.1722054648018722,-0.0804518469372808,-0.0891127982553847,0.3949579831932814,0.4222563367766248,0.0618300890570826,-0.0645525144237487,357141.57551515655,0,1,0,1,1
2015-02-20,243.7790069580078,247.1009979248047,239.2989959716797,240.25100708007812,23876700,234.40973510742188,1.0399696362708328,60.73770729024976,1.7818839690173434,-0.3599386760734302,2.1418226450907736,0.0145495192252431,0.8770863242846767,0.0991922347982803,3403317980.169206,0.81236962,249692,349162.732809701,969846.5623465792,99228,256497,15.21578848,1851262.3802266023,1859047.483426073,13861064.77414559,874987.70738234,158,4310841,,245.530775277615,,54.0398709308319,-7785.103199470788,0.0631255766883374,,12.427987442234546,12.763296239620702,21.948016669524783,11.505185589260009,12.454876146291609,13.78489418590984,0.0401814695420044,0.099093773847398,-0.2016472747386966,0.1599554027687448,0.0821917808219165,0.0720686966468537,-0.1279649175227833,0.0639018741690611,337947.25555118633,0,1,0,1,1
2015-02-21,244.53399658203125,255.32000732421875,243.1840057373047,243.7519989013672,12284200,234.7806681315104,1.0415422978737652,58.79067698734172,2.290123183022615,0.1700785371271845,2.1200446458954305,0.0030970247743831,0.8723381752834883,0.0908094333005944,3405093966.41488,0.81269734,271126,313804.481385934,871865.8093366456,88178,306822,12.98177024,1217834.0433133077,796320.9470999368,13864614.77365419,876703.99385158,142,4321751,,245.596002630041,,45.18781173988237,421513.0962133709,0.063233202520528,,12.510342624773244,12.65652858689758,21.9485383730584,11.387124118407616,12.634026313070798,13.678391949638517,-0.0443131016447664,0.0723131879371115,0.0415424567442146,0.1762312150765279,-0.1124999999999997,0.0634237920137925,-0.1224235909991142,-0.0765541219839142,237842.17358505097,0,1,0,1,1
2015-02-22,235.9770050048828,246.3919982910156,233.8509979248047,244.54400634765625,19527000,234.8839350382487,1.004653659972344,56.304123548756245,1.990169081825144,0.534099306151526,1.4560697756736178,-0.0349930549402275,0.8820375514985394,0.0407581925858466,3282518444.0460014,0.78366869,273269,334358.311133104,893507.2729178829,84628,293052,12.41192904,1248431.8947308017,1450650.047847274,13868389.77349039,875849.63759601,151,4331967,,236.690668322618,,47.32398950865508,-202218.15311647253,0.0631543857579059,,12.518215596406964,12.719971475555868,21.91187678333214,11.346032276453492,12.58810875901307,13.702910872540302,0.0120070255748279,0.0357570245060492,-0.2019781971947797,0.2607566320645904,0.0807202527420853,0.2335916965775208,0.0307917174177831,-0.100448563957567,260668.5133751447,0,0,0,1,1
2015-02-23,238.8919982910156,240.10899353027344,232.42100524902344,235.9949951171875,16400000,234.5854349772135,1.0183581871322078,59.460056851168304,1.9616336942104908,0.819607852848153,1.142025841362338,0.0123528700861021,0.8536499059012154,0.0305787049663817,3316309401.168135,0.79211394,253650,329538.396656716,848684.3632817072,104512,280258,14.84573761,1843776.313258801,1705711.220559223,13871939.77349039,876427.15628292,142,4337252,,239.066017825833,,49.49703406678984,138065.0926995778,0.0631798559245328,,12.443714585427434,12.70545119074465,21.92211837570755,11.557066744563604,12.54346945460252,13.65144379976417,0.0196541344097787,-0.0198391653794625,-0.0306789260083002,0.2586277905413117,-0.0501925429802236,0.1965104029987223,0.0102462977999457,0.29614425855419,224712.68098636108,0,0,0,1,1
2015-02-24,238.73500061035156,239.9010009765625,236.40199279785156,238.9980010986328,14200400,234.08600158691405,1.0198602180050111,59.5284173308416,1.9045229799733647,1.036591893065291,0.8679310869080734,-0.0006571910394117,0.8492693731048492,0.0410371208464006,3328225536.1133857,0.79522354,232088,299369.388512087,773578.3703609005,103153,246291,14.21248871,1177361.0364454186,1104191.0466452776,13875164.77349039,876732.19740887,129,4342562,,239.869262127411,,56.336466917144314,73169.98980014096,0.0631871557362646,,12.354876197774498,12.609436843311224,21.92570512717444,11.543978296225475,12.414273102866543,13.558783555703732,-0.0134603470499597,-0.0370607537101489,-0.1474029528347287,-0.2705465997416451,-0.0908190553444774,0.0956664839628853,-0.0088494724907277,0.2018431998508663,215015.4961832833,0,0,0,1,1
2015-02-25,237.47000122070312,239.33999633789065,235.52999877929688,238.88999938964844,11496200,232.88590189615888,1.019683885057964,59.16385376694048,1.738386689530074,1.1769513775054257,0.5614353120246485,-0.0052987596557452,0.8001134844350657,0.0402535296591868,3306512284.3025994,0.79086428,226574,368990.176538154,946988.5414085336,103255,245700,14.95277841,3961751.6102529895,1978222.828750324,13879139.77349039,885058.09213907,159,4348828,,238.236111046172,,56.48815536626126,1983528.7815026655,0.0637689443714343,,12.330831294922982,12.81852801091605,21.91915978057265,11.544966620515025,12.411870628505058,13.761043328188048,0.0136242559076846,-0.1128560148515664,-0.0804738578669902,-0.1396239884864986,-0.0001668402806477,0.3292053573071103,-0.0067527920197774,-0.0430047731590899,458678.2669129624,0,0,0,1,1
2015-02-26,236.42599487304688,237.7100067138672,234.2570037841797,237.3370056152344,13619400,231.98426818847656,1.019146671967263,57.46293881137023,1.5060777113709207,1.242776841304364,0.2633008700665566,-0.0043963715091994,0.7913742424921305,0.0692479238001515,3290861309.890165,0.78721981,230216,348103.940130334,888916.5089859712,101222,248969,14.19128681,1617374.2563208356,1646886.0500652215,13882889.77349039,884933.59312772,150,4355966,,237.044402396259,,55.76151960079524,-29511.79374438594,0.0637427515139906,,12.346777621370336,12.760259265397575,21.914415164084087,11.52508128274024,12.425087686260603,13.697759719398777,-0.0176829343238614,-0.08677625315605,0.0785982008995502,-0.0764725468250434,-0.0510790084500361,0.0963660987866612,0.0801045723736861,0.019714904548431,339537.41573648946,0,0,0,1,1
2015-02-27,253.8280029296875,256.65301513671875,236.43600463867188,236.43600463867188,44013900,232.64803517659504,1.0910386702256716,59.022663050602354,2.680243601079951,1.530270881670942,1.149972719409009,0.0736044615820901,0.7310771892914215,-0.0437895163846165,3542727502.119319,0.8470053,247223,352745.325998738,969443.742723553,103585,256812,14.6518585,5744079.699786872,3960932.2847992447,13886689.77349039,891923.12730937,152,4362099,,255.116774400935,,54.07336796368702,1783147.414987627,0.0642286348912356,,12.41805008723164,12.77350445434895,21.988162748531053,11.54815746454081,12.4561034725696,13.784478756396954,0.042635370830337,0.1022001038664195,-0.0098881822405203,0.2433200396296537,0.0102605256872863,0.0483507025183234,0.0439089773047929,0.2174010130807291,595384.9183346463,0,1,0,1,1
2015-02-28,254.26300048828125,254.69200134277344,249.47900390625,253.52000427246097,13949300,233.3397018432617,1.0896688325207258,48.10089541535059,3.603805853623726,1.9449786704837952,1.6588271831399306,0.0017137492852363,0.7308709357950538,-0.0264961850476913,3541295080.490139,0.84675657,281000,329538.396656716,905066.992416716,87971,316005,13.3464288,2088479.482367149,2241273.971817752,13890239.77349039,891323.81207404,142,4377897,,254.948448568089,,43.9557594768766,-152794.4894506028,0.0641690731484086,,12.546113507028412,12.70545119074465,21.987758339416995,11.384773861011588,12.663516479730564,13.715765349602194,0.0419088734805013,0.1089430273562694,0.0364184917713534,0.2925899177986411,0.0501392306486265,-0.0206197384368287,-0.0023475243257955,-0.0467361622816523,513340.9775255072,0,1,0,1,1
2015-03-01,260.2019958496094,261.6600036621094,245.93299865722656,254.2830047607422,25213700,234.4656016031901,1.10976618348467,69.83973910095379,4.755588100351133,2.507101417907866,2.248486682443267,0.0233576861357058,0.7234913560162649,-0.0614061270898428,3621421761.2892585,0.86514949,272256,324897.010788311,912279.6578024536,87940,281848,13.86995052,1930910.333096284,1718980.003869038,13893739.77168859,892136.89186372,140,4378111,,260.651330800701,,49.295151186769424,211930.32922724588,0.064211429501626,,12.514501752126742,12.69126659910324,22.010132537690815,11.384421414059732,12.54912674551691,13.723702960533071,0.1039735299364836,0.1565466447307453,-0.003706970055147,0.409798205233097,-0.0282968899822758,0.1475082060364529,0.0391359833624804,0.1028895354670411,572505.0464317526,0,1,0,1,1
2015-03-02,275.6700134277344,276.3009948730469,258.31298828125,260.35699462890625,40465700,236.40580190022783,1.166088189088005,76.66144883906094,6.827034901072523,3.371089173786704,3.4559457272858185,0.0594461911316972,0.7285546280592725,-0.1030145060059304,3840245961.7741632,0.91679724,286476,366669.483603951,1091474.3240210412,107024,290581,15.72691221,3179345.402800082,4246507.626969358,13897689.77168859,888274.87633784,158,4369071,,276.322613676213,,47.827248759170736,-1067162.2241692755,0.0639152903058299,,12.56541353268227,12.812218858875264,22.068802254300525,11.580817731013148,12.579641087387795,13.903040847314882,0.1574057641252972,0.2882947432764984,0.1294145476049675,0.0375054324206867,0.1126760563380262,0.0766036542348915,0.0240355174525412,0.235400722605072,400329.7154504879,0,1,0,1,1
